datetime,close
2025-04-03,11.374046325683594
2025-04-04,8.70249080657959
2025-04-07,9.121167182922363
2025-04-08,8.224003791809082
2025-04-09,12.729761123657227
2025-04-10,9.599655151367188
2025-04-11,10.19776439666748
2025-04-14,10.43700885772705
2025-04-15,10.566598892211914
2025-04-16,9.310568809509277
2025-04-17,9.17101001739502
2025-04-21,8.682554244995117
2025-04-22,9.151073455810547
2025-04-23,10.257575988769531
2025-04-24,11.962186813354492
2025-04-25,12.301115989685059
2025-04-28,12.251273155212402
2025-04-29,11.822628021240234
2025-04-30,12.121683120727539
2025-05-01,12.061872482299805
2025-05-02,13.248122215270996
2025-05-05,13.008878707885742
2025-05-06,12.600171089172363
2025-05-07,13.238153457641602
2025-05-08,13.61695671081543
2025-05-09,14.06553840637207
2025-05-12,17.076021194458008
2025-05-13,18.541391372680664
2025-05-14,18.7806339263916
2025-05-15,18.41179847717285
2025-05-16,18.33205223083496
2025-05-19,18.00309181213379
2025-05-20,17.913373947143555
2025-05-21,16.94643211364746
2025-05-22,16.457975387573242
2025-05-23,15.68043327331543
2025-05-27,17.235519409179688
2025-05-28,16.98630714416504
2025-05-29,17.145803451538086
2025-05-30,16.119047164916992
2025-06-02,16.84674644470215
2025-06-03,18.242334365844727
2025-06-04,19.02984619140625
2025-06-05,18.750728607177734
2025-06-06,19.11956214904785
2025-06-09,20.515151977539062
2025-06-10,21.821022033691406
2025-06-11,21.571809768676758
2025-06-12,21.621654510498047
2025-06-13,19.97685432434082
2025-06-16,21.830991744995117
2025-06-17,21.35250473022461
2025-06-18,21.541906356811523
2025-06-20,21.143165588378906
2025-06-23,21.511999130249023
2025-06-24,23.950000762939453
2025-06-25,24.579999923706055
2025-06-26,25.200000762939453
2025-06-27,25.110000610351562
2025-06-30,25.110000610351562
2025-07-01,24.709999084472656
2025-07-02,26.049999237060547
2025-07-03,26.43000030517578
2025-07-07,24.969999313354492
2025-07-08,26.3700008392334
2025-07-09,26.649999618530273
2025-07-10,27.3700008392334
2025-07-11,27.290000915527344
2025-07-14,26.5
2025-07-15,27.290000915527344
2025-07-16,27.030000686645508
2025-07-17,27.31999969482422
2025-07-18,27.329999923706055
2025-07-21,27.5
2025-07-22,26.31999969482422
2025-07-23,25.780000686645508
2025-07-24,25.6200008392334
2025-07-25,25.600000381469727
2025-07-28,26.8799991607666
2025-07-29,27.030000686645508
2025-07-30,27.610000610351562
2025-07-31,24.979999542236328
2025-08-01,24.079999923706055
2025-08-04,25.0
2025-08-05,24.520000457763672
2025-08-06,23.989999771118164
2025-08-07,25.0
2025-08-08,25.709999084472656
2025-08-11,25.610000610351562
2025-08-12,28.0
2025-08-13,29.270000457763672
2025-08-14,29.420000076293945
2025-08-15,27.3700008392334
2025-08-18,27.530000686645508
2025-08-19,26.239999771118164
2025-08-20,25.799999237060547
2025-08-21,25.350000381469727
2025-08-22,27.450000762939453
2025-08-25,27.299999237060547
2025-08-26,27.940000534057617
2025-08-27,28.18000030517578
2025-08-28,28.530000686645508
2025-08-29,26.040000915527344
2025-09-02,25.25
2025-09-03,24.90999984741211
2025-09-04,25.649999618530273
2025-09-05,26.450000762939453
2025-09-08,27.079999923706055
2025-09-09,27.18000030517578
2025-09-10,28.600000381469727
2025-09-11,29.170000076293945
2025-09-12,29.299999237060547
2025-09-15,30.0
2025-09-16,30.479999542236328
2025-09-17,30.469999313354492
2025-09-18,33.63999938964844
